,1.85,1.8,1.75,1.7000000000000002,1.6500000000000001,1.6,1.55,1.5,1.4500000000000002,1.4000000000000001,1.35,1.3,1.25,1.2000000000000002,1.15,1.1,1.05
1.55,-3351558045.701216,-3378267356.333738,-2931801920.0826674,-3101707593.848922,-2997509908.257291,-3429745997.02246,-3250508859.67024,-3245564423.7116213,-3041013065.834736,-2821697191.7645636,-2650729869.7796936,-3172805767.8423886,-3107217934.9386024,-3007040913.9059477,-2994680231.689192,-2975606893.5340743,-2997019424.7119412
1.5,-3133860247.2091675,-3274228298.077692,-2948456832.020715,-3345099603.724395,-3196415457.907861,-3050141515.4700294,-3245564423.7116213,-3449299774.4508634,-3268004040.180049,-3333676667.2050185,-3085155356.603082,-3279851495.80915,-2978485249.4865794,-2932485599.475015,-2795138255.329995,-2781746375.5208793,-2790315113.4818625
1.45,-3138453142.781024,-2920869195.8497095,-3010367964.3229256,-3201563699.2320476,-3068790000.241629,-3093309753.209219,-3041013065.834734,-3268004040.180049,-3224788817.3629684,-3168477400.8811016,-2944401899.0240216,-3037668039.472153,-3019525061.188392,-2854762769.1542997,-2709858320.8612523,-2612397347.4085236,-2646434226.3210034
1.4,-3067159376.6098447,-2927021323.956376,-2811516922.2128124,-3206020185.7848177,-3078927945.1404033,-2994557647.146706,-2821697191.7645636,-3333676667.2050176,-3168477400.8811016,-3247272090.973876,-3097925078.24933,-2948578065.524788,-2899074417.339682,-2739993583.6515923,-2799128173.7491064,-2785383224.765302,-2474065431.207359
1.35,-2917154640.6764736,-2722488823.500261,-2612665880.1027017,-3025215609.3173256,-2903804827.0189114,-2835632598.7182603,-2650729869.7796936,-3085155356.603082,-2944401899.0240216,-3097925078.249332,-2953911887.4078083,-2809898696.5662823,-2757037958.6896024,-2603638583.347517,-2668454631.7910323,-2508154181.283378,-2354754805.9412932
1.3,-3134160707.677197,-2754812619.1257205,-2543298243.2500024,-2969723531.6125107,-2822005614.6164284,-3079253526.9603896,-3172805767.8423886,-3279851495.80915,-3037668039.472154,-2948578065.5247884,-2809898696.5662823,-2855494977.971271,-2837675931.7676697,-2689958014.7715893,-2562097941.516549,-2339926354.706195,-2321412694.0872245
1.25,-3102002062.15128,-2495275366.335047,-2455291301.4471865,-2723687251.742059,-2662464517.292087,-3028150462.0355387,-3107217934.9386024,-2978485249.4865794,-3019525061.188392,-2899074417.339682,-2757037958.6896024,-2837675931.7676697,-2655892633.052133,-2513856174.4020524,-2391677559.4930167,-2210609289.4136024,-2265429870.7214355
1.2,-2904633248.143605,-2314790108.194435,-2268468299.3661695,-2622098261.932732,-2676249039.0906253,-2885843309.211025,-3007040913.9059477,-2932485599.475015,-2854762769.1542997,-2739993583.6515923,-2603638583.347517,-2689958014.7715874,-2513856174.4020524,-2420653714.725839,-2278379053.653263,-2305962958.6933966,-2207980987.903698
1.15,-2755107292.45967,-2213230748.097924,-2112895075.5903459,-2550723060.6868043,-2437302679.591043,-2922717195.177732,-2994680231.689192,-2795138255.329995,-2709858320.8612523,-2799128173.7491064,-2668454631.7910323,-2562097941.516549,-2391677559.4930167,-2278379053.653264,-2747799837.0996556,-2617126295.141582,-2486452753.1835093
1.1,-2704422669.208268,-2151113396.9978685,-2056459182.8362947,-2467342676.921872,-2377796028.9003377,-2913548807.7362714,-2975606893.5340743,-2781746375.5208793,-2612397347.4085236,-2785383224.765302,-2508154181.283378,-2339926354.706195,-2210609289.4136024,-2305962958.6933975,-2617126295.141582,-2595745785.7252593,-2470753702.1131897
1.05,-2182067838.8624706,-2081295376.6188428,-1992322620.8032706,-2332658743.000457,-2239393729.830477,-2852760037.8959746,-2997019424.7119412,-2790315113.4818625,-2646434226.3210034,-2474065431.207359,-2354754805.9412932,-2321412694.0872245,-2265429870.7214355,-2207980987.903699,-2486452753.1835093,-2470753702.1131897,-2982223585.2056985
